,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
271,518752474979127383429473434945996709085299696314,3,1,2,0.0002571520411443266,0.019672131147540982,moisture (%) > 86.22,3
272,53103053587289328984128664226160649873903950626,2,1,1,3.214400514304082e-05,0.0004470938897168405,moisture (%) > 89.27,0
273,538320075593119407012454895483449087596433789088,2,1,1,4.285867352405443e-05,0.0004470938897168405,Ascorbic acid (%) <= 0.11,0
274,546899164685173525938759212571141937325589811485,3,1,2,0.0003321547198114218,0.002682563338301043,a* > 3.58,0
275,556072551969416783178678976788928808379008879604,2,1,1,3.214400514304082e-05,0.0013412816691505216,Soluble solids (Brix) > 9.57,2
276,558704785202883529189079300564942061762388380158,3,1,2,0.0007393121182899389,0.02749627421758569,b* > 31.65,2
277,87798996754980205556065971013395935497239861565,3,1,2,0.0005571627558127076,0.014157973174366616,b* <= 37.72,2
278,571115711592480553266506429927439882331555799439,3,1,2,0.0003750133933354763,0.005365126676602086,moisture (%) <= 86.22,0
279,604065824052115095001307215287984405532024978133,2,1,1,0.00011786135219114967,0.0004470938897168405,h (hue) <= 83.01,3
280,813357856285607915497111676536492968221616029179,3,1,2,0.0001500053573341905,0.001788375558867362,C > 37.44,3
281,892982321572538668749307692507914452986501485371,2,1,1,0.0,0.0013412816691505216,C <= 37.44,0
282,589667683643781302166277081946193313911997856550,2,1,1,0.0,0.004470938897168405,h (hue) > 101.33,1
283,880677433043387343334401785651257691008836599941,2,1,1,4.285867352405443e-05,0.000894187779433681,moisture (%) <= 85.57,2
284,634175335707179318684450703056170954841707731243,3,1,2,0.00046073074038358513,0.024105812220566316,Soluble solids (Brix) <= 9.57,1
285,850721987226864598077615608667546980701653250411,2,1,1,4.285867352405443e-05,0.0004470938897168405,a* <= -1.44,2
286,63787472266765066358658942346665220687029385526,2,1,1,0.0,0.0031296572280178838,h (hue) > 86.01,0
287,643360174499506958746171459472899084811985972318,3,1,2,0.0024322297224900888,0.7414797485177512,C > 40.78,3
288,713857238564970586806068085274587393511767010285,3,1,2,0.0001500053573341905,0.04903129657228017,C > 35.0,1
289,657587913328741594413619902541334195275120320450,2,1,1,3.214400514304082e-05,0.0004470938897168405,moisture (%) <= 85.09,2
290,677375169023576025125667984936954741729103989868,3,1,2,0.0002892960462873674,0.001788375558867362,L* > 44.07,2
291,807544380849224950301057429682473562244268138725,2,1,1,2.1429336762027214e-05,0.0004470938897168405,b* > 34.68,0
292,687146962597872434461708546557240360180554329550,2,1,1,2.1429336762027214e-05,0.0004470938897168405,b* > 37.56,3
293,708835625601943093272550179861430930693880765728,2,1,1,1.0714668381013607e-05,0.0004470938897168405,moisture (%) > 87.89,1
294,70983405198956150804524625491797704440363937604,2,1,1,2.1429336762027214e-05,0.0004470938897168405,L* <= 41.32,3
295,716988311879408663658153390602457685747146808156,3,1,2,0.0001392906889531769,0.03129657228017883,L* > 40.24,1
296,867364775463907881842106995005261758370935748591,2,1,1,3.214400514304082e-05,0.001788375558867362,L* <= 40.24,1
297,788157548826244838733014369969811334389597845322,3,1,2,9.643201542912247e-05,0.016095380029806258,pH <= 3.07,1
298,988449685685095737688342886262088537521247809479,2,1,1,5.3573341905068036e-05,0.000894187779433681,a* > -4.48,2
299,764680942305902394557943585644998178334188863782,2,0,2,0.0,0.5671407281243347,h (hue) <= 98.18,0
300,792081893041741919760421850704097332915759539243,2,1,1,5.3573341905068036e-05,0.0004470938897168405,moisture (%) <= 85.15,2
301,812511180411163935279276545535921006354395761903,3,1,2,6.428801028608164e-05,0.015201192250372579,C <= 40.78,1
302,817541209029597789840294554693017528492743656893,2,1,1,1.0714668381013607e-05,0.000894187779433681,a* <= -5.07,1
303,820516134956217040553744924158832284853537833246,3,1,2,0.00034286938819243543,0.005365126676602086,b* > 34.64,1
304,821890628918379366715231839037888209396550897367,2,1,1,6.428801028608164e-05,0.001788375558867362,h (hue) > 99.5,1
305,834244642456768685130151941337826146718478046448,2,0,2,0.0,2.1760400151694728,a* <= 6.19,0
306,852797610959717217472921336711019436261744797744,2,1,1,3.214400514304082e-05,0.001788375558867362,a* > -5.07,2
